ticker,date,signal,score,entry,ret_5d,win_5d,ret_10d,win_10d,ret_20d,win_20d,ind_RSI,ind_MACD,ind_EMA_trend,ind_OBV,ind_RSI_div,ind_Candles,ind_Bollinger,ind_Volume,ind_MA_align,ind_Stoch
MTSS,2025-09-27,ЛОНГ,3,208.0,-2.64,False,0.31,True,1.59,True,1,-1,1,0,0,0,0,0,0,2
MTSS,2025-10-03,ЛОНГ,3,201.0,1.84,True,-0.17,False,2.21,True,2,-1,1,0,0,0,1,0,-1,1
MTSS,2025-10-04,ЛОНГ,3,200.2,2.5,True,0.0,False,0.22,True,2,-1,1,0,0,0,1,0,-1,1
MTSS,2025-10-05,ЛОНГ,4,200.7,0.25,True,-0.22,False,-0.85,False,2,-1,1,0,0,0,1,0,-1,2
MTSS,2025-10-19,ШОРТ,-3,211.85,-5.29,True,-4.39,True,-3.71,True,-1,1,-1,0,0,0,-2,0,1,-1
MTSS,2025-11-05,ЛОНГ,3,204.5,0.54,True,-0.05,False,2.62,True,0,2,-1,0,2,0,0,0,0,0
MTSS,2025-11-08,ЛОНГ,3,205.85,-0.61,False,-0.19,False,3.59,True,0,1,-1,0,2,1,0,0,0,0
MTSS,2025-11-18,ШОРТ,-4,205.45,2.97,False,3.8,False,3.21,False,0,-2,-1,-1,0,0,0,0,0,0
MTSS,2025-11-21,ШОРТ,-4,210.7,0.76,False,0.76,False,3.27,False,-1,1,-1,-1,0,0,-2,0,1,-1
MTSS,2025-12-12,ШОРТ,-3,212.05,2.92,False,0.78,False,0.87,False,-1,-1,1,0,-2,0,-1,1,0,0
MTSS,2025-12-13,ШОРТ,-5,213.8,1.22,False,-0.35,True,0.02,False,0,-2,1,0,-2,-1,0,-1,0,0
MTSS,2025-12-16,ШОРТ,-4,217.9,-1.06,True,-2.59,True,-1.47,True,-1,-1,1,0,-2,0,-2,1,1,-1
MTSS,2025-12-20,ШОРТ,-3,215.3,-2.21,True,-0.65,True,3.79,False,0,-2,1,0,-2,0,0,0,0,0
MTSS,2025-12-23,ШОРТ,-3,213.05,-0.07,True,0.38,False,5.14,False,0,-1,1,0,-2,-1,0,0,0,0
MTSS,2025-12-30,ШОРТ,-3,213.9,0.98,False,4.46,False,7.18,False,0,-1,1,0,-2,0,0,-1,0,0
MTSS,2026-01-13,ЛОНГ,3,214.7,4.05,True,5.54,True,5.17,True,0,2,1,0,0,1,0,0,0,-1
MTSS,2026-01-19,ШОРТ,-3,221.7,2.26,False,2.35,False,0.56,False,-2,1,1,0,0,-1,-2,0,1,-1
MTSS,2026-01-23,ШОРТ,-3,226.6,0.2,False,-0.35,True,-0.86,True,-2,1,1,0,0,0,-1,-1,1,-2
MTSS,2026-02-05,ШОРТ,-5,224.55,-1.94,True,0.91,False,3.54,False,-1,-1,1,-1,-2,0,0,-1,0,0
MTSS,2026-02-06,ШОРТ,-3,223.5,-0.92,True,2.46,False,3.69,False,0,-1,1,-1,-2,0,0,-1,0,1
MTSS,2026-02-16,ШОРТ,-4,227.65,3.67,False,1.84,False,0.0,False,-1,-1,1,0,-2,0,-1,1,0,-1
MTSS,2026-02-17,ШОРТ,-3,226.6,4.48,False,2.6,False,-0.07,True,0,-1,1,0,-2,0,0,-1,0,0
MTSS,2026-02-20,ШОРТ,-4,234.75,-0.53,True,-1.36,True,-2.88,True,-1,1,1,0,-2,0,-2,0,0,-1
MTSS,2026-02-21,ШОРТ,-4,236.0,-1.76,True,-3.52,True,-3.28,True,-1,1,1,-1,-2,0,-2,0,1,-1
MTSS,2026-02-22,ШОРТ,-5,236.75,-1.8,True,-4.27,True,-4.31,True,-2,1,1,-1,-2,0,-2,0,1,-1
MTSS,2026-02-23,ШОРТ,-4,236.1,-1.84,True,-3.09,True,-3.01,True,-2,1,1,0,-2,0,-1,0,1,-2
VTBR,2025-06-16,ШОРТ,-4,96.69,7.8,False,10.8,False,-2.39,True,-1,1,1,-1,-2,0,-2,0,1,-1
VTBR,2025-06-17,ШОРТ,-3,97.85,8.79,False,9.64,False,-3.47,True,0,1,1,-1,-2,-1,0,-1,0,0
VTBR,2025-07-01,ШОРТ,-3,104.69,-4.34,True,-30.47,True,-21.63,True,-1,1,1,0,0,-1,0,-1,0,-2
VTBR,2025-07-10,ЛОНГ,3,93.46,-15.63,False,-11.3,False,-16.34,False,1,-1,1,0,0,0,1,0,-1,2
VTBR,2025-07-12,ЛОНГ,3,73.29,6.45,True,12.58,True,4.63,True,2,-1,1,0,0,0,2,-1,-1,1
VTBR,2025-07-15,ЛОНГ,4,78.85,5.14,True,6.02,True,0.95,True,2,-1,-1,0,0,1,1,1,-1,2
VTBR,2025-08-24,ЛОНГ,4,76.93,-2.31,False,-2.34,False,-1.21,False,1,1,-1,1,0,0,1,0,-1,2
VTBR,2025-08-26,ЛОНГ,5,76.4,-1.65,False,-1.18,False,-3.0,False,1,1,-1,0,2,0,1,0,-1,2
VTBR,2025-08-27,ЛОНГ,4,76.55,-2.3,False,-1.19,False,-4.68,False,1,1,-1,0,2,0,1,0,-1,1
VTBR,2025-08-28,ЛОНГ,3,75.9,-2.48,False,-0.29,False,-5.02,False,1,1,-1,0,2,0,1,0,-1,0
VTBR,2025-08-29,ЛОНГ,3,75.15,-0.03,False,0.11,True,-4.42,False,1,1,-1,0,2,-1,1,0,-1,1
VTBR,2025-08-31,ЛОНГ,3,75.14,0.48,True,-1.38,False,-5.59,False,2,-1,-1,0,2,0,1,0,-1,1
VTBR,2025-09-01,ЛОНГ,3,74.79,1.14,True,4.1,True,-6.07,False,1,-1,-1,0,2,0,1,0,-1,2
VTBR,2025-09-03,ЛОНГ,3,75.13,0.13,True,1.16,True,-6.87,False,2,-1,-1,0,2,0,1,-1,-1,2
VTBR,2025-09-05,ЛОНГ,3,75.5,-1.85,False,-1.84,False,-8.6,False,1,2,-1,0,0,0,0,1,0,0
VTBR,2025-09-19,ЛОНГ,3,71.54,-3.28,False,-5.0,False,-6.65,False,1,-1,-1,0,2,0,2,-1,-1,2
VTBR,2025-09-24,ЛОНГ,3,70.78,-3.65,False,-6.77,False,-4.99,False,2,-1,-1,0,2,0,1,0,-1,1
VTBR,2025-09-25,ЛОНГ,3,69.97,-2.59,False,-4.99,False,-3.49,False,1,-1,-1,0,2,0,1,0,-1,2
VTBR,2025-09-27,ЛОНГ,4,69.01,-2.2,False,-0.45,False,1.99,True,2,-1,-1,0,2,0,1,0,-1,2
VTBR,2025-09-28,ЛОНГ,3,69.0,-3.48,False,-4.29,False,3.51,True,2,-1,-1,0,2,0,1,0,-1,1
VTBR,2025-09-29,ЛОНГ,3,68.2,-3.24,False,-0.59,False,3.83,True,2,-1,-1,0,2,0,1,0,-1,1
VTBR,2025-09-30,ЛОНГ,3,68.16,-2.46,False,-1.7,False,3.71,True,2,-1,-1,0,2,0,1,0,-1,1
VTBR,2025-10-20,ШОРТ,-3,70.69,-6.52,True,-3.45,True,-2.14,True,0,1,-1,0,0,-1,-1,0,1,-2
VTBR,2025-10-29,ШОРТ,-3,67.83,2.33,False,3.14,False,5.94,False,0,-1,-1,-1,0,0,0,0,0,0
VTBR,2025-10-30,ШОРТ,-3,68.82,1.18,False,2.02,False,3.4,False,0,-1,-1,-1,0,0,0,0,0,0
VTBR,2025-11-16,ШОРТ,-3,68.71,3.57,False,6.03,False,5.78,False,0,-2,-1,0,0,0,0,0,0,0
VTBR,2025-11-24,ШОРТ,-4,71.29,2.23,False,1.22,False,1.14,False,-1,1,-1,0,0,0,-1,-1,1,-2
VTBR,2025-11-26,ШОРТ,-3,71.5,1.36,False,1.01,False,2.55,False,-1,1,-1,0,0,0,-2,0,1,-1
VTBR,2025-12-30,ШОРТ,-3,72.22,-1.22,True,-0.24,True,0.97,False,0,-1,1,-1,0,-1,0,-1,0,0
VTBR,2026-01-19,ЛОНГ,3,71.91,1.43,True,8.12,True,18.29,True,0,2,1,0,0,0,0,0,0,0
VTBR,2026-02-04,ШОРТ,-4,82.26,0.43,False,6.73,False,6.15,False,-2,1,1,0,0,0,-2,-1,1,-2
VTBR,2026-02-23,ШОРТ,-3,88.51,-2.55,True,-2.91,True,-2.33,True,-1,1,1,0,-2,0,-1,0,1,-2
VTBR,2026-02-24,ШОРТ,-5,87.38,-1.35,True,-1.56,True,-1.07,True,-1,-2,1,0,-2,-1,0,0,1,-1
VTBR,2026-02-25,ШОРТ,-3,88.1,-3.47,True,-2.3,True,-2.42,True,-1,-1,1,0,-2,0,0,0,0,0
VTBR,2026-02-27,ШОРТ,-3,86.92,-3.6,True,-1.18,True,-2.02,True,-1,-1,1,0,-2,0,0,0,0,0
NLMK,2025-06-14,ЛОНГ,3,111.94,-0.2,False,-1.41,False,2.61,True,1,-1,-1,0,2,0,1,0,-1,2
NLMK,2025-06-18,ЛОНГ,4,112.44,-2.17,False,0.32,True,-3.01,False,1,-1,-1,0,2,0,0,1,0,2
NLMK,2025-06-19,ЛОНГ,6,111.72,-1.22,False,3.2,True,-5.41,False,1,2,-1,0,2,0,0,1,0,1
NLMK,2025-06-20,ЛОНГ,3,110.28,-0.13,False,3.1,True,-3.72,False,1,1,-1,0,2,-1,0,0,0,1
NLMK,2025-06-23,ЛОНГ,4,108.8,1.32,True,5.2,True,-2.52,False,1,1,-1,0,2,0,1,0,-1,1
NLMK,2025-06-24,ЛОНГ,5,109.12,1.03,True,5.41,True,0.88,True,1,1,-1,0,2,0,1,0,-1,2
NLMK,2025-06-25,ЛОНГ,4,110.0,2.55,True,4.45,True,0.98,True,1,1,-1,0,2,0,1,0,-1,1
NLMK,2025-06-26,ЛОНГ,4,110.36,4.48,True,4.08,True,0.87,True,1,2,-1,0,2,0,0,0,0,0
NLMK,2025-06-27,ЛОНГ,3,110.14,3.23,True,1.33,True,-0.13,False,1,1,-1,0,2,0,0,0,0,0
NLMK,2025-07-01,ЛОНГ,3,115.3,-0.38,False,-8.34,False,1.28,True,0,1,-1,1,2,0,0,1,0,-1
NLMK,2025-07-07,ШОРТ,-3,111.6,-4.86,True,-1.43,True,0.57,False,0,1,-1,0,0,-1,-1,0,1,-2
NLMK,2025-07-09,ЛОНГ,5,109.22,0.79,True,4.18,True,0.95,True,1,1,-1,0,2,0,1,0,0,1
NLMK,2025-08-11,ШОРТ,-4,128.12,-0.08,True,-5.17,True,-6.85,True,-2,1,-1,0,0,0,-2,1,0,-1
NLMK,2025-08-12,ШОРТ,-4,128.1,-0.06,True,-4.61,True,-8.96,True,-2,1,-1,-1,0,0,-2,1,1,-1
NLMK,2025-08-13,ШОРТ,-6,127.26,2.78,False,-3.85,True,-8.94,True,-2,1,-1,0,0,-1,-2,0,1,-2
NLMK,2025-08-14,ШОРТ,-3,130.4,-1.4,True,-6.83,True,-9.36,True,-2,1,-1,0,0,0,-1,0,1,-1
NLMK,2025-09-17,ЛОНГ,3,114.24,-4.97,False,-7.37,False,-8.95,False,1,-1,1,0,0,0,1,0,-1,2
NLMK,2025-09-22,ЛОНГ,3,109.64,-1.86,False,-6.88,False,-7.59,False,2,-1,1,0,0,0,2,-1,-1,1
NLMK,2025-09-23,ЛОНГ,4,108.14,-1.26,False,-6.97,False,-7.53,False,1,-1,1,0,0,0,1,1,-1,2
NLMK,2025-09-30,ЛОНГ,3,104.12,-2.57,False,-3.03,False,0.21,True,2,-1,1,0,0,0,1,0,-1,1
NLMK,2025-10-01,ЛОНГ,3,102.58,0.21,True,-1.29,False,-0.88,False,2,-1,1,0,0,0,1,0,-1,1
NLMK,2025-10-02,ЛОНГ,3,102.1,3.45,True,-0.76,False,-2.39,False,2,-1,1,0,0,0,1,0,-1,1
NLMK,2025-10-03,ЛОНГ,3,100.6,-0.12,False,-0.6,False,-1.21,False,2,-1,1,0,0,0,1,0,-1,1
NLMK,2025-10-04,ЛОНГ,3,100.36,3.65,True,-2.41,False,-3.17,False,2,-1,1,0,0,0,1,0,-1,1
NLMK,2025-11-08,ЛОНГ,3,100.32,-0.06,False,-0.82,False,6.18,True,0,1,-1,0,2,1,0,0,0,0
NLMK,2025-11-21,ШОРТ,-4,105.06,0.57,False,0.02,False,2.78,False,-1,1,-1,-1,0,0,-2,1,0,-1
NLMK,2025-11-24,ШОРТ,-4,103.62,2.01,False,1.35,False,5.96,False,0,1,-1,-1,0,0,-2,-1,1,-1
NLMK,2025-11-26,ШОРТ,-3,105.6,2.27,False,0.87,False,2.8,False,-1,1,-1,-1,0,0,-2,1,1,-1
NLMK,2025-12-08,ЛОНГ,4,106.52,0.34,True,1.92,True,-0.15,False,0,1,1,0,0,1,0,0,1,0
NLMK,2025-12-11,ЛОНГ,3,108.56,1.14,True,-0.64,False,-2.54,False,0,1,1,0,0,0,0,0,1,0
NLMK,2025-12-14,ШОРТ,-4,106.14,1.56,False,-1.73,True,-1.62,True,0,-2,-1,-1,0,0,0,0,0,0
NLMK,2025-12-20,ШОРТ,-5,108.18,-3.94,True,-1.35,True,-2.18,True,0,-2,1,-1,-2,0,0,-1,0,0
NLMK,2025-12-21,ШОРТ,-3,107.86,-1.78,True,-1.91,True,-1.89,True,0,-1,1,-1,-2,0,0,0,0,0
NLMK,2025-12-22,ШОРТ,-3,105.02,1.29,False,0.63,False,0.72,False,0,-1,1,-1,-2,0,0,0,0,0
NLMK,2025-12-25,ШОРТ,-3,103.92,2.69,False,1.19,False,3.5,False,0,-1,-1,-1,-2,0,1,0,0,1
NLMK,2026-01-19,ЛОНГ,4,105.78,2.04,True,8.7,True,3.86,True,0,2,1,1,0,0,0,0,0,0
MAGN,2025-06-25,ШОРТ,-4,31.95,7.45,False,5.24,False,3.32,False,0,-2,-1,-1,0,0,0,0,0,0
MAGN,2025-06-28,ШОРТ,-4,33.03,3.09,False,-1.56,True,5.37,False,-1,1,-1,-1,0,0,-2,0,1,-1
MAGN,2025-06-29,ШОРТ,-3,32.99,2.02,False,0.65,False,6.05,False,0,1,-1,-1,0,0,-1,0,1,-2
MAGN,2025-07-01,ШОРТ,-3,33.86,-0.96,True,-7.41,True,2.36,False,-1,1,-1,-1,0,0,-2,1,1,-1
MAGN,2025-07-02,ШОРТ,-3,33.8,-3.33,True,-6.27,True,2.86,False,-1,1,-1,-1,0,0,-1,-1,1,0
MAGN,2025-07-03,ШОРТ,-3,34.05,-4.51,True,-7.87,True,0.56,False,-1,1,-1,-1,0,0,-1,-1,1,0
MAGN,2025-07-20,ШОРТ,-3,35.09,-6.47,True,-7.67,True,0.97,False,-1,1,1,0,-2,0,-1,0,0,-1
MAGN,2025-07-21,ШОРТ,-4,34.66,-5.31,True,-5.11,True,4.28,False,-1,1,1,0,-2,0,-1,0,0,-2
MAGN,2025-07-22,ШОРТ,-3,34.77,-5.87,True,-5.64,True,3.47,False,-1,1,1,-1,-2,0,-1,0,1,-1
MAGN,2025-07-23,ШОРТ,-4,34.24,-4.78,True,-3.34,True,1.74,False,-1,1,1,-1,-2,0,-1,0,0,-1
MAGN,2025-07-26,ШОРТ,-4,32.82,0.21,False,4.69,False,8.29,False,0,-2,1,-1,-2,0,0,0,0,0
MAGN,2025-07-27,ШОРТ,-3,32.73,0.24,False,7.96,False,6.05,False,0,-1,1,-1,-2,0,0,0,0,0
MAGN,2025-07-28,ШОРТ,-3,32.6,1.5,False,13.68,False,3.36,False,0,-1,1,-1,-2,0,0,0,0,0
MAGN,2025-09-10,ЛОНГ,3,33.2,-4.88,False,-8.36,False,-19.13,False,0,2,1,0,0,0,0,0,0,0
MAGN,2025-09-13,ЛОНГ,3,31.79,-2.75,False,-7.5,False,-16.89,False,1,-1,1,1,0,0,2,-1,-1,1
MAGN,2025-09-14,ЛОНГ,4,32.08,-6.44,False,-8.35,False,-15.84,False,1,-1,1,1,0,0,2,0,-1,1
MAGN,2025-09-15,ЛОНГ,5,31.58,-3.66,False,-6.65,False,-13.24,False,1,-1,1,1,0,1,1,0,-1,2
MAGN,2025-09-16,ЛОНГ,4,31.48,-5.72,False,-6.37,False,-17.25,False,1,-1,1,1,0,0,2,0,-1,1
MAGN,2025-09-23,ЛОНГ,3,29.68,-0.69,False,-11.88,False,-11.81,False,2,-1,-1,0,0,0,1,1,-1,2
MAGN,2025-10-15,ЛОНГ,3,25.08,8.47,True,-3.83,False,-0.3,False,2,1,-1,0,0,0,1,0,-1,1
MAGN,2025-10-24,ЛОНГ,4,25.07,-1.72,False,-0.54,False,-2.69,False,1,1,-1,-1,2,1,1,0,0,0
MAGN,2025-10-27,ЛОНГ,4,24.12,2.24,True,3.67,True,2.65,True,1,1,-1,-1,2,0,1,0,0,1
MAGN,2025-10-29,ЛОНГ,3,24.93,-1.02,False,0.44,True,4.87,True,1,-1,-1,0,2,0,1,0,-1,2
MAGN,2025-11-05,ЛОНГ,6,24.68,1.48,True,0.77,True,5.17,True,1,2,-1,0,2,0,0,0,0,2
MAGN,2025-11-06,ЛОНГ,3,24.68,5.45,True,0.61,True,7.7,True,1,1,-1,0,2,0,0,0,-1,1
MAGN,2025-11-07,ЛОНГ,3,24.93,3.05,True,-2.17,False,6.74,True,1,1,-1,0,2,0,0,0,-1,1
MAGN,2025-11-08,ЛОНГ,3,25.0,0.92,True,-0.98,False,7.46,True,0,1,-1,0,2,1,0,0,0,0
MAGN,2025-11-21,ШОРТ,-3,26.16,1.59,False,-0.73,True,4.7,False,0,1,-1,-1,0,0,-2,1,0,-1
MAGN,2025-12-12,ШОРТ,-3,26.95,5.98,False,3.08,False,4.49,False,-1,1,-1,0,0,0,-1,0,1,-2
MAGN,2025-12-25,ШОРТ,-3,27.89,2.35,False,0.84,False,1.56,False,0,-2,-1,0,0,0,0,0,0,0
MAGN,2026-01-14,ЛОНГ,3,27.25,4.02,True,4.33,True,17.25,True,0,-1,1,1,0,0,2,0,-1,1
MAGN,2026-01-15,ЛОНГ,3,27.71,2.98,True,2.58,True,13.04,True,0,-1,1,1,0,0,2,0,-1,1
MAGN,2026-01-24,ЛОНГ,3,28.43,9.11,True,12.38,True,15.65,True,0,1,1,1,0,0,0,0,0,0
MAGN,2026-02-12,ЛОНГ,3,31.75,1.59,True,-0.19,False,-7.02,False,-1,2,1,0,0,0,0,1,1,-1
MAGN,2026-02-20,ШОРТ,-5,32.34,-0.77,True,-3.96,True,-7.44,True,-1,-2,1,-1,-2,0,0,0,0,0
MAGN,2026-02-21,ШОРТ,-4,32.28,-3.21,True,-3.62,True,-7.39,True,-1,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-02-22,ШОРТ,-4,32.3,-2.43,True,-4.86,True,-8.13,True,-1,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-02-23,ШОРТ,-4,32.26,-3.58,True,-6.84,True,-9.64,True,-1,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-02-24,ШОРТ,-4,31.68,-1.78,True,-6.85,True,-8.62,True,-1,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-02-25,ШОРТ,-3,32.09,-3.21,True,-7.26,True,-9.04,True,0,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-02-26,ШОРТ,-3,31.25,-0.43,True,-3.22,True,-8.03,True,0,-1,1,-1,-2,0,0,0,0,0
MAGN,2026-03-06,ЛОНГ,3,29.52,1.05,True,-1.9,False,-12.52,False,1,-1,1,0,0,0,2,0,-1,1
MAGN,2026-03-09,ЛОНГ,3,29.76,0.59,True,-1.92,False,-14.05,False,1,-1,1,0,0,0,2,0,-1,1
SNGSP,2025-06-15,ШОРТ,-3,51.9,-1.01,True,2.57,False,0.84,False,0,-1,-1,-1,0,0,0,0,0,0
SNGSP,2025-06-29,ШОРТ,-3,53.6,-0.66,True,-3.96,True,-12.93,True,-1,1,-1,0,0,0,-2,0,1,-1
SNGSP,2025-06-30,ШОРТ,-3,53.59,-0.35,True,-4.46,True,-12.68,True,-1,1,-1,0,0,0,-1,0,1,-2
SNGSP,2025-07-01,ШОРТ,-3,54.3,-1.86,True,-7.12,True,-15.22,True,-1,1,-1,0,0,0,-1,-1,1,-1
SNGSP,2025-07-08,ШОРТ,-3,51.55,-1.85,True,-10.01,True,-12.32,True,0,-2,-1,0,0,0,0,0,0,0
SNGSP,2025-07-11,ЛОНГ,3,50.44,4.08,True,-8.72,False,-11.52,False,1,-1,1,0,0,0,1,0,0,1
SNGSP,2025-07-19,ЛОНГ,3,46.67,-2.61,False,-3.17,False,-0.72,False,2,-1,-1,0,0,0,2,1,-1,1
SNGSP,2025-08-04,ЛОНГ,6,45.08,2.61,True,0.37,True,-1.91,False,2,2,-1,0,2,0,0,0,-1,2
SNGSP,2025-08-05,ЛОНГ,3,45.06,2.82,True,0.27,True,-1.9,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-06,ЛОНГ,3,45.3,1.37,True,0.62,True,-3.52,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-07,ЛОНГ,3,45.41,0.56,True,-0.39,False,-4.49,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-08,ЛОНГ,3,45.89,-0.97,False,-2.08,False,-5.38,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-17,ЛОНГ,3,45.19,-1.36,False,-2.16,False,-4.86,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-18,ЛОНГ,3,45.58,-2.11,False,-4.11,False,-5.59,False,1,1,-1,0,2,0,0,0,0,0
SNGSP,2025-08-22,ЛОНГ,5,44.57,-0.81,False,-2.73,False,0.94,True,1,1,-1,0,2,0,1,0,0,1
SNGSP,2025-08-23,ЛОНГ,5,44.62,-2.05,False,-5.29,False,-1.33,False,1,1,-1,0,2,0,1,0,-1,2
SNGSP,2025-08-24,ЛОНГ,4,44.56,-2.68,False,-5.41,False,-1.47,False,1,1,-1,0,2,0,1,0,-1,1
SNGSP,2025-08-25,ЛОНГ,3,44.24,-1.85,False,-3.07,False,-0.54,False,1,1,-1,0,2,-1,1,0,-1,1
SNGSP,2025-08-26,ЛОНГ,4,44.22,-1.82,False,-2.89,False,-0.08,False,1,1,-1,0,2,0,1,0,-1,1
SNGSP,2025-08-27,ЛОНГ,4,44.21,-1.93,False,-2.76,False,0.26,True,1,1,-1,0,2,0,1,0,-1,1
SNGSP,2025-08-28,ЛОНГ,5,43.7,-3.31,False,-1.54,False,0.77,True,1,1,-1,0,2,0,1,0,-1,2
SNGSP,2025-09-10,ШОРТ,-3,45.55,-3.01,True,-5.3,True,-17.96,True,-1,1,-1,0,0,0,-2,1,0,-1
SNGSP,2025-09-11,ШОРТ,-3,44.99,-1.48,True,-6.87,True,-14.11,True,-1,1,-1,0,0,0,-1,1,0,-2
SNGSP,2025-09-24,ЛОНГ,3,41.87,-4.84,False,-7.93,False,-10.88,False,1,-1,-1,1,2,0,1,0,-1,1
