ticker,date,signal,score,entry,ret_5d,win_5d,ret_10d,win_10d,ret_20d,win_20d,ind_RSI,ind_MACD,ind_EMA_trend,ind_OBV,ind_RSI_div,ind_Candles,ind_Bollinger,ind_Volume,ind_MA_align,ind_Stoch
SNGSP,2025-09-25,ЛОНГ,3,41.32,-5.42,False,-5.61,False,-10.7,False,1,-1,-1,1,2,0,1,0,-1,1
SNGSP,2025-09-26,ЛОНГ,3,40.83,-5.52,False,-4.43,False,-4.86,False,1,-1,-1,1,2,0,1,0,-1,1
SNGSP,2025-09-27,ЛОНГ,4,41.03,-8.92,False,-6.1,False,-2.85,False,2,-1,-1,1,2,0,1,0,-1,1
SNGSP,2025-09-28,ЛОНГ,3,40.88,-5.48,False,-7.27,False,-0.5,False,1,-1,-1,0,2,0,1,0,-1,2
SNGSP,2025-10-15,ЛОНГ,3,36.9,7.72,True,0.6,True,4.84,True,2,1,-1,0,0,0,1,0,-1,1
SNGSP,2025-10-16,ЛОНГ,3,38.84,1.29,True,-3.57,False,-0.28,False,2,1,-1,0,0,0,1,0,-1,1
SNGSP,2025-10-17,ЛОНГ,3,39.87,0.64,True,-5.53,False,-3.76,False,0,1,-1,0,2,0,0,1,0,0
SNGSP,2025-10-28,ЛОНГ,5,37.46,2.02,True,3.4,True,2.11,True,1,1,-1,0,2,0,1,0,0,1
SNGSP,2025-12-05,ШОРТ,-3,38.4,1.81,False,6.94,False,5.87,False,0,-2,-1,-1,0,0,0,0,0,1
SNGSP,2025-12-09,ЛОНГ,3,38.9,1.18,True,3.24,True,5.0,True,0,2,1,-1,0,0,0,1,0,0
SNGSP,2025-12-27,ЛОНГ,4,40.65,6.21,True,5.98,True,6.35,True,0,1,2,0,0,0,0,0,1,0
SNGSP,2026-01-08,ШОРТ,-3,42.59,0.55,False,-0.16,True,3.29,False,-2,1,1,0,0,0,-2,0,1,-2
SNGSP,2026-01-24,ШОРТ,-3,43.23,2.16,False,2.89,False,0.19,False,-1,-1,1,-1,-2,0,0,0,1,0
SNGSP,2026-01-25,ШОРТ,-3,43.33,1.53,False,2.15,False,-1.0,True,-1,-1,1,-1,-2,0,0,0,1,0
SNGSP,2026-01-26,ШОРТ,-3,43.23,2.21,False,1.04,False,-2.17,True,-1,-1,1,-1,-2,0,0,0,1,0
SNGSP,2026-01-28,ШОРТ,-6,44.66,-0.13,True,-0.76,True,-5.55,True,-1,-1,1,-1,-2,0,-2,0,1,-1
SNGSP,2026-01-29,ШОРТ,-3,44.16,0.71,False,0.09,False,-4.18,True,-2,2,1,-1,-2,0,-2,1,1,-1
SNGSP,2026-02-02,ШОРТ,-4,44.6,-0.63,True,-2.8,True,-5.45,True,-1,-2,1,0,-2,0,0,0,0,0
SNGSP,2026-02-04,ШОРТ,-5,44.26,-2.06,True,-3.08,True,0.08,False,-1,-2,1,0,-2,0,-1,0,1,-1
SNGSP,2026-02-05,ШОРТ,-3,43.68,-0.8,True,-3.18,True,4.1,False,-1,-1,1,0,-2,0,0,0,0,0
SNGSP,2026-02-18,ЛОНГ,3,42.5,0.09,True,10.14,True,10.62,True,1,-1,1,0,0,0,2,0,-1,1
SNGSP,2026-02-21,ЛОНГ,3,42.38,4.51,True,7.26,True,13.53,True,1,-1,1,0,0,0,1,0,-1,2
SNGSP,2026-03-02,ШОРТ,-3,46.9,0.09,False,1.81,False,-3.61,True,-2,1,1,0,0,-1,-2,0,1,-1
SNGSP,2026-03-04,ЛОНГ,3,46.3,0.08,True,2.54,True,-4.88,False,0,1,1,0,2,0,0,-1,0,0
SNGSP,2026-03-10,ЛОНГ,3,47.15,2.06,True,3.51,True,-9.35,False,-1,1,1,0,2,0,0,-1,1,0
SNGSP,2026-03-11,ЛОНГ,4,46.33,2.46,True,1.27,True,-9.81,False,-1,1,1,0,2,0,0,0,1,0
SNGSP,2026-03-12,ЛОНГ,3,47.02,3.36,True,-2.81,False,-11.26,False,0,1,1,0,2,-1,0,0,0,0
CBOM,2025-06-10,ЛОНГ,3,6.29,-0.64,False,0.48,True,9.03,True,1,1,-1,0,2,0,0,0,0,0
CBOM,2025-06-11,ЛОНГ,3,6.28,1.03,True,0.33,True,10.26,True,1,1,-1,0,2,0,0,0,0,0
CBOM,2025-06-14,ЛОНГ,3,6.21,1.87,True,3.19,True,11.38,True,1,1,-1,0,2,0,0,0,0,0
CBOM,2025-06-15,ЛОНГ,3,6.21,2.3,True,6.17,True,9.26,True,1,1,-1,0,2,0,0,0,0,0
CBOM,2025-06-17,ЛОНГ,3,6.35,-0.69,False,3.69,True,1.32,True,1,1,-1,1,0,1,0,0,0,0
CBOM,2025-07-01,ШОРТ,-3,6.67,3.83,False,-1.02,True,10.38,False,-1,1,-1,0,0,0,-2,0,1,-1
CBOM,2025-07-03,ШОРТ,-3,6.86,-2.92,True,-3.59,True,8.45,False,-1,1,-1,0,0,0,-2,0,1,-1
CBOM,2025-07-04,ШОРТ,-3,6.93,-7.16,True,-1.49,True,5.87,False,-1,1,-1,0,0,0,-2,0,1,-1
CBOM,2025-07-05,ШОРТ,-3,6.93,-4.59,True,-0.74,True,3.54,False,-1,1,-1,0,0,0,-2,0,1,-1
CBOM,2025-07-07,ШОРТ,-4,6.79,-3.45,True,-0.31,True,7.8,False,-1,1,-1,0,0,-1,-1,0,1,-2
CBOM,2025-07-10,ШОРТ,-4,6.61,4.04,False,6.91,False,7.47,False,0,-2,-1,0,0,0,0,-1,0,0
CBOM,2025-07-19,ШОРТ,-3,7.05,4.1,False,2.11,False,18.83,False,-1,1,-1,0,0,0,-1,0,0,-1
CBOM,2025-07-20,ШОРТ,-5,7.07,1.5,False,0.52,False,17.1,False,-1,1,-1,-1,-2,0,-1,0,1,-1
CBOM,2025-07-21,ШОРТ,-5,7.36,-1.88,True,-0.33,True,11.23,False,-1,1,-1,-1,-2,1,-1,0,1,-2
CBOM,2025-07-22,ШОРТ,-3,7.54,-3.0,True,-3.98,True,11.55,False,-2,1,-1,0,0,0,-2,1,1,-1
CBOM,2025-07-23,ШОРТ,-3,7.44,-3.31,True,-3.24,True,10.24,False,-2,1,-1,0,0,0,-2,1,1,-1
CBOM,2025-07-24,ШОРТ,-3,7.34,-1.91,True,1.01,False,12.1,False,-1,1,-1,0,0,0,-1,0,1,-2
CBOM,2025-08-01,ШОРТ,-3,7.24,11.88,False,16.17,False,7.87,False,-1,-1,1,0,-2,0,0,0,0,0
CBOM,2025-08-05,ШОРТ,-3,7.41,13.01,False,10.99,False,10.13,False,0,-1,1,-1,-2,0,0,0,0,0
CBOM,2025-08-08,ШОРТ,-4,8.1,3.84,False,2.67,False,-1.2,True,-2,1,1,-1,-2,0,-2,1,1,-1
CBOM,2025-08-11,ШОРТ,-5,8.05,1.88,False,0.38,False,-0.42,True,-2,1,1,-1,-2,0,-2,1,1,-2
CBOM,2025-08-12,ШОРТ,-4,8.37,-1.79,True,-3.92,True,-5.46,True,-2,1,1,0,-2,0,-2,-1,1,0
CBOM,2025-09-14,ЛОНГ,3,7.83,-5.87,False,-5.77,False,-6.93,False,0,-1,1,1,0,0,1,0,0,1
CBOM,2025-09-17,ЛОНГ,3,7.52,-6.08,False,-5.55,False,-7.29,False,1,-1,1,1,0,0,2,-1,-1,1
CBOM,2025-09-18,ЛОНГ,4,7.3,-3.17,False,-1.48,False,-8.4,False,1,-1,1,1,0,0,1,0,-1,2
CBOM,2025-09-22,ЛОНГ,4,7.39,-0.72,False,-3.74,False,-9.0,False,1,-1,1,0,0,0,1,1,-1,2
CBOM,2025-09-25,ЛОНГ,3,7.07,1.74,True,-1.63,False,-10.11,False,2,-1,1,0,0,-1,2,-1,-1,2
CBOM,2025-09-26,ЛОНГ,3,7.38,-7.03,False,-1.23,False,-7.72,False,2,-1,1,0,0,0,1,0,-1,1
CBOM,2025-10-07,ЛОНГ,4,7.16,-6.12,False,-0.11,False,-7.77,False,0,2,1,1,0,0,0,0,0,0
CBOM,2025-10-09,ЛОНГ,3,6.97,-8.39,False,3.33,True,-6.27,False,1,-2,-1,1,2,0,2,0,-1,1
CBOM,2025-10-10,ЛОНГ,4,6.68,-4.97,False,8.86,True,-1.47,False,0,2,-1,1,2,0,0,1,-1,0
CBOM,2025-10-12,ЛОНГ,3,6.72,6.4,True,4.39,True,-0.91,False,1,-1,-1,1,2,0,1,0,-1,1
CBOM,2025-10-13,ЛОНГ,4,6.55,10.23,True,2.79,True,0.4,True,1,-1,-1,1,2,0,1,0,-1,2
CBOM,2025-10-15,ЛОНГ,4,6.35,14.55,True,2.68,True,5.72,True,1,-1,-1,1,2,0,2,0,-1,1
CBOM,2025-10-16,ЛОНГ,3,6.81,4.55,True,-3.05,False,-0.73,False,1,-1,-1,1,2,0,1,0,-1,1
CBOM,2025-10-17,ЛОНГ,3,7.15,-1.89,False,-7.66,False,-3.83,False,0,-1,-1,1,2,1,0,1,0,0
CBOM,2025-10-18,ЛОНГ,4,7.22,-6.75,False,-7.26,False,-2.62,False,0,2,-1,1,2,0,0,1,0,-1
CBOM,2025-11-01,ШОРТ,-3,6.58,1.96,False,6.68,False,20.64,False,0,-1,-1,0,0,0,0,0,-1,0
CBOM,2025-11-21,ШОРТ,-3,8.27,-0.88,True,-4.58,True,-10.04,True,-2,1,-1,0,0,0,-2,1,1,-1
CBOM,2025-11-24,ШОРТ,-3,8.04,0.86,False,-2.09,True,-8.06,True,-2,1,-1,0,0,0,-2,1,1,-1
CBOM,2025-11-25,ШОРТ,-3,7.94,3.12,False,3.97,False,-9.3,True,-2,1,-1,0,0,0,-1,-1,1,0
CBOM,2025-12-21,ЛОНГ,3,6.79,-6.62,False,-10.77,False,-5.16,False,1,-1,1,0,0,0,1,0,-1,2
CBOM,2025-12-24,ЛОНГ,3,6.5,-5.31,False,-5.98,False,-3.63,False,2,-1,1,0,0,0,1,0,-1,1
CBOM,2025-12-25,ЛОНГ,3,6.34,-4.34,False,-3.63,False,-1.45,False,2,-1,1,0,0,0,1,0,-1,1
CBOM,2025-12-26,ЛОНГ,3,6.34,-4.45,False,-3.53,False,-1.12,False,2,-1,1,0,0,0,1,0,-1,1
CBOM,2025-12-28,ЛОНГ,3,6.37,-4.71,False,-1.62,False,-1.37,False,2,-1,1,0,0,0,1,0,-1,1
CBOM,2026-01-06,ЛОНГ,4,6.05,1.46,True,4.91,True,1.8,True,2,-1,1,0,0,0,1,0,-1,2
CBOM,2026-01-08,ЛОНГ,3,6.07,3.24,True,2.65,True,0.46,True,2,-1,1,0,0,0,1,0,-1,1
CBOM,2026-01-12,ЛОНГ,3,6.11,4.88,True,2.26,True,0.13,True,2,-1,1,0,0,0,0,0,0,1
CBOM,2026-01-13,ЛОНГ,3,6.11,5.28,True,2.5,True,0.36,True,2,-1,1,0,0,0,0,0,0,1
CBOM,2026-01-14,ЛОНГ,3,6.14,3.41,True,1.63,True,0.86,True,2,-1,1,0,0,0,0,0,0,1
CBOM,2026-02-08,ЛОНГ,3,6.13,-0.62,False,-0.65,False,-4.52,False,1,1,-1,0,2,0,0,0,0,0
CBOM,2026-02-10,ЛОНГ,3,6.01,4.59,True,1.75,True,-6.4,False,1,1,-1,0,2,0,0,0,-1,1
CBOM,2026-02-11,ЛОНГ,5,6.07,1.55,True,0.74,True,-5.3,False,1,1,-1,0,2,0,2,0,-1,1
CBOM,2026-03-05,ЛОНГ,4,5.75,-1.39,False,-0.28,False,-3.97,False,2,-1,-1,0,0,0,2,1,-1,2
FLOT,2025-07-16,ШОРТ,-3,80.41,0.12,False,2.6,False,5.04,False,-1,1,-1,0,0,0,-2,1,0,-1
FLOT,2025-08-12,ШОРТ,-4,88.57,2.0,False,0.98,False,-1.3,True,-1,1,1,-1,-2,0,-2,-1,1,0
FLOT,2025-08-13,ШОРТ,-3,87.37,4.61,False,2.6,False,-1.22,True,-2,1,1,-1,0,0,-2,0,1,-1
FLOT,2025-08-15,ШОРТ,-4,93.1,-3.4,True,-5.16,True,-7.97,True,-2,1,1,-1,-2,0,-2,1,1,-1
FLOT,2025-09-14,ЛОНГ,4,84.86,-3.15,False,-4.73,False,-7.54,False,1,-1,1,1,0,0,2,0,-1,1
FLOT,2025-09-18,ЛОНГ,3,82.44,-1.04,False,-3.58,False,-8.49,False,1,-1,1,1,0,0,1,0,-1,1
FLOT,2025-09-22,ЛОНГ,3,83.47,-3.29,False,-7.31,False,-9.5,False,1,-1,1,1,0,0,1,-1,-1,2
FLOT,2025-09-23,ЛОНГ,4,80.7,-0.29,False,-5.19,False,-6.67,False,1,-1,1,1,0,1,1,0,0,0
FLOT,2025-09-24,ЛОНГ,4,82.94,-3.38,False,-8.51,False,-11.02,False,1,-1,1,1,0,0,2,0,-1,1
FLOT,2025-09-30,ЛОНГ,3,79.49,-4.39,False,-5.09,False,0.39,True,1,-1,1,0,0,0,1,0,-1,2
FLOT,2025-10-03,ЛОНГ,3,76.51,-0.42,False,-1.56,False,-2.4,False,2,-1,1,0,0,0,1,0,-1,1
FLOT,2025-10-04,ЛОНГ,4,75.88,1.45,True,-2.74,False,-2.21,False,2,-1,1,0,0,0,2,0,-1,1
FLOT,2025-10-05,ЛОНГ,4,76.0,-0.74,False,-4.05,False,-5.58,False,2,-1,1,0,0,-1,2,0,-1,2
FLOT,2025-10-06,ЛОНГ,3,78.46,-3.9,False,0.2,True,-6.23,False,2,-1,1,0,0,0,1,0,-1,1
FLOT,2025-10-24,ЛОНГ,3,74.2,-0.86,False,1.67,True,-4.45,False,1,1,-1,-1,2,1,0,0,0,0
FLOT,2025-10-27,ЛОНГ,3,71.76,3.23,True,5.28,True,2.06,True,1,1,-1,-1,2,0,0,0,0,1
FLOT,2025-11-05,ЛОНГ,3,74.3,1.25,True,-3.53,False,1.14,True,0,2,-1,0,2,0,0,0,0,0
FLOT,2025-11-16,ЛОНГ,3,71.29,9.75,True,10.48,True,12.08,True,1,-1,-1,-1,2,0,1,0,0,2
FLOT,2025-11-20,ЛОНГ,4,78.35,-4.08,False,1.11,True,1.03,True,0,2,-1,0,2,0,0,1,0,0
FLOT,2025-12-24,ШОРТ,-3,77.43,-1.52,True,-4.11,True,-0.85,True,0,-1,-1,1,-2,0,1,0,-1,0
FLOT,2026-01-08,ЛОНГ,3,73.24,1.91,True,3.19,True,8.21,True,1,-1,1,0,0,0,1,0,-1,2
FLOT,2026-01-18,ЛОНГ,3,75.3,3.19,True,5.39,True,1.49,True,0,2,1,0,0,0,0,0,0,0
FLOT,2026-01-21,ЛОНГ,3,76.77,1.58,True,2.92,True,-2.83,False,0,1,1,0,0,1,0,0,0,0
FLOT,2026-02-05,ЛОНГ,3,78.55,-5.03,False,-3.65,False,-2.84,False,0,1,1,0,0,0,0,1,0,0
FLOT,2026-02-19,ШОРТ,-3,76.28,-0.94,True,3.21,False,18.76,False,0,-1,-1,0,0,-1,0,0,0,0
FLOT,2026-02-21,ШОРТ,-3,76.01,0.01,False,2.51,False,19.22,False,0,-1,-1,0,0,0,0,0,-1,0
FLOT,2026-02-22,ШОРТ,-3,76.09,0.3,False,0.87,False,17.28,False,0,-1,-1,0,0,0,0,0,-1,0
FLOT,2026-02-23,ШОРТ,-3,76.5,2.88,False,3.44,False,17.15,False,0,-1,-1,0,0,0,0,0,-1,0
FLOT,2026-02-25,ШОРТ,-3,76.1,3.02,False,10.66,False,21.33,False,0,-1,-1,0,0,0,0,0,-1,0
FLOT,2026-02-27,ШОРТ,-3,76.32,0.56,False,15.11,False,16.5,False,0,-1,-1,0,0,0,0,0,-1,0
FLOT,2026-03-02,ШОРТ,-3,78.4,7.41,False,15.17,False,8.25,False,-1,1,1,-1,0,-1,-2,0,1,-1
FLOT,2026-03-03,ШОРТ,-3,77.92,10.84,False,16.3,False,9.21,False,0,1,-1,-1,0,-1,-1,-1,1,0
TATN,2025-06-13,ЛОНГ,3,654.7,0.93,True,0.09,True,-2.0,False,2,-1,1,0,0,0,1,0,-1,1
TATN,2025-06-16,ЛОНГ,3,646.0,-0.54,False,3.58,True,-3.84,False,0,2,1,0,0,0,0,0,0,0
TATN,2025-06-30,ШОРТ,-3,670.1,-4.25,True,-6.91,True,-0.85,True,0,1,-1,-1,0,-1,0,0,1,-2
TATN,2025-07-02,ШОРТ,-3,646.3,-1.1,True,-5.82,True,3.13,False,0,1,-1,-1,0,-1,0,-1,0,0
TATN,2025-07-05,ШОРТ,-3,641.6,-2.77,True,-2.1,True,3.49,False,0,-2,-1,-1,0,0,1,0,0,0
TATN,2025-07-07,ШОРТ,-3,639.2,-4.77,True,-0.99,True,3.8,False,0,-1,-1,-1,0,0,0,0,0,0
TATN,2025-07-08,ШОРТ,-3,621.2,-1.92,True,6.23,False,4.68,False,0,-1,-1,0,0,-1,1,0,-1,0
TATN,2025-07-10,ЛОНГ,3,623.8,0.69,True,6.51,True,3.56,True,1,-1,-1,0,2,0,2,0,-1,1
TATN,2025-07-12,ЛОНГ,3,608.7,3.98,True,9.5,True,6.97,True,1,-1,-1,0,2,0,2,0,-1,1
TATN,2025-07-20,ШОРТ,-3,664.4,-0.06,True,-2.77,True,7.24,False,-1,1,-1,0,0,0,-1,0,0,-1
TATN,2025-07-21,ШОРТ,-3,660.9,0.59,False,-2.1,True,9.18,False,-1,1,-1,0,0,0,-1,0,0,-1
TATN,2025-07-22,ШОРТ,-3,666.5,-0.45,True,-2.31,True,8.84,False,0,1,-1,0,0,-1,-1,0,1,-2
TATN,2025-07-31,ШОРТ,-3,647.0,8.66,False,11.53,False,4.16,False,0,-2,-1,0,0,0,0,0,0,0
TATN,2025-08-05,ШОРТ,-3,668.7,8.15,False,5.7,False,-2.24,True,0,-1,-1,-1,0,0,0,0,0,0
TATN,2025-08-08,ШОРТ,-4,728.7,-0.45,True,-4.72,True,-10.2,True,-2,1,-1,-1,0,0,-2,1,1,-1
TATN,2025-08-30,ЛОНГ,3,654.4,0.15,True,0.44,True,-5.79,False,1,-1,1,0,0,0,1,0,-1,2
TATN,2025-08-31,ЛОНГ,3,657.4,1.05,True,-1.11,False,-5.1,False,1,-1,1,0,0,0,1,0,0,1
TATN,2025-09-08,ЛОНГ,3,658.7,-2.63,False,-5.81,False,-4.36,False,0,2,1,0,0,0,0,0,0,0
TATN,2025-09-12,ЛОНГ,5,645.5,-2.51,False,-2.84,False,-11.26,False,0,2,1,0,2,0,0,0,0,0
TATN,2025-09-14,ЛОНГ,5,642.8,-4.09,False,0.48,True,-7.92,False,1,-1,1,-1,2,0,2,0,0,1
TATN,2025-09-15,ЛОНГ,3,641.9,-2.8,False,0.33,True,-6.84,False,1,-1,1,-1,2,-1,1,0,0,1
TATN,2025-09-16,ЛОНГ,3,631.7,-3.39,False,1.33,True,-8.5,False,1,-1,1,0,2,0,1,0,-1,0
TATN,2025-09-18,ЛОНГ,3,620.4,1.11,True,1.55,True,-6.21,False,1,-1,1,0,0,0,2,0,-1,1
TATN,2025-09-19,ЛОНГ,3,616.5,4.77,True,-0.31,False,-5.13,False,2,-1,1,0,0,0,2,-1,-1,1
TATN,2025-10-05,ЛОНГ,3,578.4,0.61,True,-6.26,False,-10.6,False,2,-1,-1,0,0,0,2,0,-1,2
TATN,2025-10-13,ЛОНГ,3,595.3,3.29,True,-5.01,False,-9.02,False,0,2,-1,0,2,0,0,0,0,0
TATN,2025-10-14,ЛОНГ,3,557.5,9.27,True,-0.07,False,0.9,True,0,1,-1,0,2,0,0,1,0,0
TATN,2025-10-18,ЛОНГ,4,614.9,-8.03,False,-11.45,False,-8.73,False,0,2,-1,1,2,0,0,1,0,-1
TATN,2025-10-24,ЛОНГ,3,557.1,-4.52,False,0.97,True,-2.26,False,0,1,-1,1,2,0,0,0,0,0
TATN,2025-10-28,ЛОНГ,4,519.8,6.39,True,8.2,True,15.1,True,1,-1,-1,0,2,0,2,0,0,1
TATN,2025-10-29,ЛОНГ,5,536.9,1.84,True,3.74,True,17.12,True,1,-1,-1,1,2,0,2,1,-1,1
TATN,2025-11-01,ЛОНГ,3,537.4,4.35,True,2.16,True,11.72,True,1,-1,-1,0,2,0,1,0,0,1
TATN,2025-11-20,ШОРТ,-3,628.8,-8.3,True,-4.83,True,-4.71,True,-1,1,-1,-1,0,0,-2,1,1,-1
TATN,2025-11-21,ШОРТ,-3,626.0,-3.75,True,-6.01,True,-2.76,True,-2,1,-1,0,0,0,-2,1,1,-1
TATN,2025-11-24,ШОРТ,-5,601.0,-0.25,True,-2.11,True,1.21,False,-1,1,-1,0,0,0,-2,-1,1,-2
TATN,2025-12-05,ШОРТ,-4,605.8,-1.44,True,-0.26,True,-3.95,True,0,-2,-1,-1,0,0,0,0,0,0
TATN,2025-12-09,ШОРТ,-3,598.4,0.13,False,-2.09,True,-4.36,True,0,-1,-1,-1,0,0,0,0,0,0
TATN,2025-12-16,ШОРТ,-4,608.3,-3.63,True,-3.95,True,-10.11,True,0,-1,-1,-1,0,0,-1,0,1,-1
TATN,2025-12-25,ШОРТ,-4,568.8,2.09,False,-1.9,True,-0.88,True,0,-1,-1,0,-2,-1,1,0,-1,1
TATN,2025-12-27,ШОРТ,-3,581.9,-1.24,True,-4.26,True,-2.9,True,0,-1,-1,0,-2,1,0,0,0,0
TATN,2025-12-28,ШОРТ,-4,582.8,-2.23,True,-3.23,True,-2.71,True,0,-1,-1,0,-2,0,0,0,0,0
TATN,2026-01-14,ЛОНГ,4,557.1,-0.29,False,1.42,True,1.88,True,1,-1,1,0,0,0,2,0,-1,2
TATN,2026-01-22,ЛОНГ,3,563.8,1.54,True,2.41,True,-3.57,False,0,2,1,0,0,0,0,0,0,0
TATN,2026-02-27,ЛОНГ,3,543.0,12.21,True,15.93,True,18.97,True,1,1,-1,0,2,0,0,0,-1,1
TATN,2026-02-28,ЛОНГ,4,559.5,11.89,True,13.94,True,16.6,True,1,1,-1,0,2,0,0,1,0,0
TATN,2026-03-03,ШОРТ,-3,617.5,2.69,False,3.19,False,8.73,False,-2,1,-1,-1,2,0,-2,1,1,-2
SIBN,2025-06-11,ЛОНГ,3,520.55,4.35,True,1.71,True,1.72,True,1,1,-1,0,0,0,1,0,0,1
SIBN,2025-06-14,ЛОНГ,4,556.35,-3.18,False,-3.23,False,-5.22,False,0,2,1,0,0,0,0,1,0,0
SIBN,2025-06-15,ШОРТ,-3,547.15,-2.7,True,-1.28,True,-3.97,True,0,1,-1,0,0,0,-2,0,0,-1
SIBN,2025-06-16,ШОРТ,-3,532.5,-0.91,True,1.86,False,-4.69,True,0,1,-1,0,0,0,-1,0,0,-2
SIBN,2025-06-24,ШОРТ,-5,529.45,1.98,False,0.01,False,-4.86,True,0,-2,-1,-1,0,0,0,-1,0,0
SIBN,2025-06-25,ШОРТ,-3,531.65,2.03,False,-0.25,True,-5.48,True,0,-1,-1,-1,0,0,0,0,0,0
SIBN,2025-06-26,ШОРТ,-3,538.4,0.23,False,-2.06,True,-5.48,True,0,-1,-1,-1,0,0,0,0,0,0
